tf.at_id	target.at_id
AT1G27730	AT4G17740
AT1G27730	AT1G13270
AT1G27730	AT4G37040
AT1G27730	AT5G64580
AT1G27730	AT2G26330
AT1G27730	AT4G31850
AT1G27730	AT1G18485
AT1G27730	AT1G04770
AT1G27730	AT1G06420
AT1G27730	AT1G63100
AT1G27730	AT1G67180
AT1G27730	AT3G06030
AT1G27730	AT3G14190
AT1G27730	AT3G23670
AT1G27730	AT4G31610
AT1G27730	AT5G55520
AT1G27730	AT3G61610
AT1G27730	AT3G08770
AT1G27730	AT5G50740
AT1G27730	AT1G53140
AT1G27730	AT5G46280
AT1G27730	AT5G41880
AT1G27730	AT3G23890
AT1G27730	AT4G02060
AT1G27730	AT1G67630
AT1G27730	AT2G31270
AT1G27730	AT1G01370
AT1G27730	AT5G67100
AT1G27730	AT3G24495
AT1G27730	AT3G14890
AT1G27730	AT1G16220
AT1G27730	AT1G72670
AT1G27730	AT4G21820
AT1G27730	AT4G05520
AT1G27730	AT1G59540
AT1G27730	AT4G26660
AT1G27730	AT1G18370
AT1G27730	AT1G72250
AT1G27730	AT5G67270
AT1G27730	AT3G17360
AT1G27730	AT4G14150
AT1G27730	AT4G05190
AT1G27730	AT2G22610
AT1G27730	AT4G21270
AT1G27730	AT2G29890
AT1G27730	AT3G19590
AT1G27730	AT5G48600
AT1G27730	AT1G78770
AT1G27730	AT1G15660
AT1G27730	AT1G44110
AT1G27730	AT4G37490
AT1G27730	AT3G54630
AT1G27730	AT3G50070
AT1G27730	AT1G76310
AT1G27730	AT1G03780
AT1G27730	AT1G08560
AT1G27730	AT1G17140
AT1G27730	AT3G51280
AT1G27730	AT4G33400
AT1G27730	AT1G78430
AT1G27730	AT5G23940
AT1G27730	AT1G23000
AT1G27730	AT3G56870
AT1G27730	AT4G28310
AT1G27730	AT5G65120
AT1G27730	AT2G07170
AT1G27730	AT5G52950
AT1G27730	AT3G03130
AT1G27730	AT1G23790
AT1G27730	AT4G30130
AT1G27730	AT4G14200
AT1G27730	AT5G27330
AT1G27730	AT3G54750
AT1G27730	AT5G55820
AT1G27730	AT1G61450
AT1G27730	AT3G52110
AT1G27730	AT5G04320
AT1G27730	AT1G02730
AT1G27730	AT3G53190
AT1G27730	AT5G11160
AT1G27730	AT2G21790
AT1G27730	AT4G14770
AT1G27730	AT1G19850
AT1G27730	AT5G63950
AT1G27730	AT5G23420
AT1G27730	AT1G07370
AT1G27730	AT1G04020
AT1G27730	AT3G52170
AT1G27730	AT5G44560
AT1G27730	AT2G38810
AT1G27730	AT2G37470
AT1G27730	AT3G27360
AT1G27730	AT1G09200
AT1G27730	AT3G20260
AT1G27730	AT5G51560
AT1G27730	AT4G36180
AT1G27730	AT5G48360
AT1G27730	AT5G28640
AT1G27730	AT1G03457
AT1G27730	AT1G19050
AT1G27730	AT1G19940
AT1G27730	AT1G52400
AT1G27730	AT2G28250
AT1G27730	AT2G37260
AT1G27730	AT3G59760
AT1G27730	AT4G13410
AT1G27730	AT4G31800
AT1G27730	AT5G08030
AT1G27730	AT2G14750
AT1G27730	AT4G39940
AT1G27730	AT4G04610
AT1G27730	AT1G76790
AT1G27730	AT1G06640
AT1G27730	AT4G37410
AT1G27730	AT5G24760
AT1G27730	AT4G21760
AT1G27730	AT1G17190
AT1G27730	AT5G17220
AT1G27730	AT3G03190
AT1G27730	AT3G52870
AT1G27730	AT2G01910
AT1G27730	AT4G34160
AT1G27730	AT4G22910
AT1G27730	AT2G39220
AT1G27730	AT4G27860
AT1G27730	AT1G58270
AT1G27730	AT5G19110
AT1G27730	AT5G23820
AT1G27730	AT3G61380
AT1G27730	AT3G06035
AT1G27730	AT2G40150
AT1G27730	AT3G01810
AT1G27730	AT3G21190
AT1G27730	AT2G29510
AT1G27730	AT3G05910
AT1G27730	AT1G20490
AT1G27730	AT1G49430
AT1G27730	AT4G17470
AT1G27730	AT2G37040
AT1G27730	AT5G13930
AT1G27730	AT3G02250
AT1G27730	AT1G19640
AT1G27730	AT4G15210
AT1G27730	AT5G53760
AT1G27730	AT4G30530
AT1G27730	AT4G29690
AT1G27730	AT3G54990
AT1G27730	AT1G16530
AT1G27730	AT5G01840
AT1G27730	AT5G47730
AT1G27730	AT3G48350
AT1G27730	AT3G14350
AT1G27730	AT4G10390
