Tf.aT_id	TarGeT.aT_id
AT1G77450	AT3G48020
AT1G77450	AT3G61630
AT1G77450	AT3G61980
AT1G77450	AT4G01870
AT1G77450	AT4G02280
AT1G77450	AT4G05020
AT1G77450	AT4G11660
AT1G77450	AT4G37370
AT1G77450	AT5G04340
AT1G77450	AT5G05220
AT1G77450	AT5G05410
AT1G77450	AT5G06760
AT1G77450	AT5G13330
AT1G77450	AT5G17650
AT1G77450	AT5G17850
AT1G77450	AT5G22290
AT1G77450	AT5G61820
AT1G77450	AT5G63790
AT1G77450	AT5G64230
AT1G77450	AT1G26570
AT1G77450	AT1G68780
AT1G77450	AT1G70070
AT1G77450	AT5G47190
AT1G77450	AT2G26550
AT1G77450	AT1G32550
AT1G77450	AT1G70200
AT1G77450	AT5G50250
AT1G77450	AT5G46580
AT1G77450	AT5G05740
AT1G77450	AT5G55220
AT1G77450	AT1G36390
AT1G77450	AT3G63190
AT1G77450	AT1G63680
AT1G77450	AT1G49975
AT1G77450	AT4G24090
AT1G77450	AT4G24750
AT1G77450	AT1G55490
AT1G77450	AT5G57030
AT1G77450	AT3G53130
AT1G77450	AT1G31800
AT1G77450	AT3G18680
AT1G77450	AT4G33470
AT1G77450	AT5G52520
AT1G77450	AT3G13120
AT1G77450	AT4G17560
AT1G77450	AT3G27160
AT1G77450	AT4G11175
AT1G77450	AT3G62910
AT1G77450	AT5G64580
AT1G77450	AT2G26330
AT1G77450	AT4G39620
AT1G77450	AT4G34830
AT1G77450	AT1G04770
AT1G77450	AT3G23580
AT1G77450	AT3G52920
AT1G77450	AT3G61610
AT1G77450	AT5G03870
AT1G77450	AT2G16440
AT1G77450	AT4G02060
AT1G77450	AT1G01370
AT1G77450	AT3G57060
AT1G77450	AT3G14890
AT1G77450	AT1G72670
AT1G77450	AT5G56580
AT1G77450	AT1G18370
AT1G77450	AT1G72250
AT1G77450	AT5G67270
AT1G77450	AT5G54670
AT1G77450	AT3G19590
AT1G77450	AT1G15660
AT1G77450	AT4G35620
AT1G77450	AT5G13840
AT1G77450	AT3G54630
AT1G77450	AT3G50070
AT1G77450	AT1G80370
