Tf.aT_id	TarGeT.aT_id
AT5G04340	AT1G78570
AT5G04340	AT5G09870
AT5G04340	AT3G09540
AT5G04340	AT3G05910
AT5G04340	AT1G01120
AT5G04340	AT1G20490
AT5G04340	AT1G49430
AT5G04340	AT1G74210
AT5G04340	AT2G37040
AT5G04340	AT5G54160
AT5G04340	AT5G13930
AT5G04340	AT2G22930
AT5G04340	AT5G42800
AT5G04340	AT5G08640
AT5G04340	AT1G06000
AT5G04340	AT5G53760
AT5G04340	AT4G30530
AT5G04340	AT4G22570
AT5G04340	AT4G29700
AT5G04340	AT4G29690
AT5G04340	AT3G07320
AT5G04340	AT5G01840
AT5G04340	AT4G36640
AT5G04340	AT3G48350
AT5G04340	AT1G59970
AT5G04340	AT3G14350
AT5G04340	AT4G10390
AT5G04340	AT1G78050
