Tf.AT_id	TArGeT.AT_id
AT2G18550	AT5G46580
AT2G18550	AT4G02790
AT2G18550	AT5G22640
AT2G18550	AT2G26910
AT2G18550	AT3G21200
AT2G18550	AT4G39040
AT2G18550	AT3G29185
AT2G18550	AT1G31800
AT2G18550	AT5G14460
AT2G18550	AT4G37510
AT2G18550	AT4G04890
AT2G18550	AT5G16715
AT2G18550	AT1G68590
AT2G18550	AT3G27160
AT2G18550	AT5G39830
AT2G18550	AT3G16290
AT2G18550	AT1G13270
AT2G18550	AT4G37040
AT2G18550	AT4G16390
AT2G18550	AT1G63100
AT2G18550	AT2G26400
AT2G18550	AT3G12170
AT2G18550	AT3G52920
AT2G18550	AT4G31610
AT2G18550	AT4G24790
AT2G18550	AT3G57060
AT2G18550	AT4G26660
AT2G18550	AT3G17360
AT2G18550	AT4G14150
AT2G18550	AT1G17140
AT2G18550	AT1G78430
AT2G18550	AT1G09450
AT2G18550	AT1G23000
AT2G18550	AT1G21810
AT2G18550	AT5G01370
AT2G18550	AT5G27330
AT2G18550	AT3G53190
AT2G18550	AT3G01410
AT2G18550	AT4G14770
AT2G18550	AT1G19850
AT2G18550	AT1G48610
AT2G18550	AT4G01730
AT2G18550	AT2G37470
AT2G18550	AT5G08180
AT2G18550	AT5G51560
AT2G18550	AT1G52400
AT2G18550	AT2G37260
AT2G18550	AT3G18170
AT2G18550	AT4G13410
AT2G18550	AT4G04610
AT2G18550	AT1G76790
AT2G18550	AT5G52320
AT2G18550	AT4G37410
AT2G18550	AT5G24760
AT2G18550	AT1G31710
AT2G18550	AT1G17190
AT2G18550	AT5G07460
AT2G18550	AT2G01910
AT2G18550	AT3G16340
AT2G18550	AT1G58270
AT2G18550	AT5G19110
AT2G18550	AT2G44230
AT2G18550	AT2G40150
AT2G18550	AT5G09870
AT2G18550	AT3G27400
AT2G18550	AT1G49430
AT2G18550	AT1G19640
AT2G18550	AT5G53760
AT2G18550	AT4G30530
AT2G18550	AT4G22570
AT2G18550	AT4G29700
AT2G18550	AT5G01840
AT2G18550	AT3G48350
AT2G18550	AT3G14350
