Tf.aT_id	TarGeT.aT_id
AT1G22640	AT1G80180
AT1G22640	AT2G15580
AT1G22640	AT2G21185
AT1G22640	AT3G13720
AT1G22640	AT3G14067
AT1G22640	AT3G21260
AT1G22640	AT3G45600
AT1G22640	AT3G49220
AT1G22640	AT3G52060
AT1G22640	AT3G61260
AT1G22640	AT4G01330
AT1G22640	AT4G05150
AT1G22640	AT4G17170
AT1G22640	AT4G38690
AT1G22640	AT5G01520
AT1G22640	AT5G05690
AT1G22640	AT5G06280
AT1G22640	AT5G15410
AT1G22640	AT5G20700
AT1G22640	AT5G63800
AT1G22640	AT5G65380
AT1G22640	AT1G04610
AT1G22640	AT1G09250
AT1G22640	AT1G29490
AT1G22640	AT1G53180
AT1G22640	AT1G73830
AT1G22640	AT2G18010
AT1G22640	AT2G40610
AT1G22640	AT2G42900
AT1G22640	AT4G12730
AT1G22640	AT4G25260
AT1G22640	AT4G34770
AT1G22640	AT4G35720
AT1G22640	AT5G14690
AT1G22640	AT5G47370
AT1G22640	AT5G53980
AT1G22640	AT5G66690
AT1G22640	AT1G04250
AT1G22640	AT1G22330
AT1G22640	AT1G23030
AT1G22640	AT1G27670
AT1G22640	AT1G35430
AT1G22640	AT1G76240
AT1G22640	AT2G27050
AT1G22640	AT2G38120
AT1G22640	AT2G39180
AT1G22640	AT2G42380
AT1G22640	AT2G45400
AT1G22640	AT3G02170
AT1G22640	AT3G05490
AT1G22640	AT3G06770
AT1G22640	AT3G08670
AT1G22640	AT3G44610
AT1G22640	AT3G50340
AT1G22640	AT3G58120
AT1G22640	AT4G14550
AT1G22640	AT4G23820
AT1G22640	AT4G30410
AT1G22640	AT4G32890
AT1G22640	AT4G37890
AT1G22640	AT5G02550
AT1G22640	AT5G11420
AT1G22640	AT5G22940
AT1G22640	AT5G23210
AT1G22640	AT5G66080
AT1G22640	AT1G70000
AT1G22640	AT1G79270
AT1G22640	AT1G79520
AT1G22640	AT2G29090
AT1G22640	AT3G50560
AT1G22640	AT4G15550
AT1G22640	AT1G16730
AT1G22640	AT1G21410
AT1G22640	AT1G48100
AT1G22640	AT2G19650
AT1G22640	AT2G24540
AT1G22640	AT2G31750
AT1G22640	AT2G41870
AT1G22640	AT3G16910
AT1G22640	AT3G17800
AT1G22640	AT3G27170
AT1G22640	AT4G13010
AT1G22640	AT4G27030
AT1G22640	AT4G27657
AT1G22640	AT4G33660
AT1G22640	AT5G03555
AT1G22640	AT5G06980
AT1G22640	AT5G11650
AT1G22640	AT5G47610
AT1G22640	AT5G52570
AT1G22640	AT5G53970
AT1G22640	AT5G54300
AT1G22640	AT5G58770
AT1G22640	AT1G61667
AT1G22640	AT1G69850
AT1G22640	AT1G75440
AT1G22640	AT2G19580
AT1G22640	AT3G02910
AT1G22640	AT3G03270
AT1G22640	AT3G10985
AT1G22640	AT4G15800
AT1G22640	AT5G01740
AT1G22640	AT1G07090
AT1G22640	AT1G22885
AT1G22640	AT1G23040
AT1G22640	AT1G30130
AT1G22640	AT2G19760
AT1G22640	AT2G22850
AT1G22640	AT2G26170
AT1G22640	AT2G28110
AT1G22640	AT2G40900
AT1G22640	AT2G41410
AT1G22640	AT3G12500
AT1G22640	AT3G18560
AT1G22640	AT3G20510
AT1G22640	AT3G21710
AT1G22640	AT3G49780
AT1G22640	AT4G14010
AT1G22640	AT4G22212
AT1G22640	AT5G03460
AT1G22640	AT5G09440
AT1G22640	AT5G37540
AT1G22640	AT5G67600
AT1G22640	AT1G11210
AT1G22640	AT1G36060
AT1G22640	AT1G68620
AT1G22640	AT1G77450
AT1G22640	AT2G16720
AT1G22640	AT2G40000
AT1G22640	AT2G41010
AT1G22640	AT3G04010
AT1G22640	AT3G08970
AT1G22640	AT3G23170
AT1G22640	AT3G29575
AT1G22640	AT3G54510
AT1G22640	AT3G57010
AT1G22640	AT5G03210
AT1G22640	AT5G17780
AT1G22640	AT5G50360
AT1G22640	AT5G54490
AT1G22640	AT1G01720
AT1G22640	AT1G05100
AT1G22640	AT1G07430
AT1G22640	AT1G55530
AT1G22640	AT1G56600
AT1G22640	AT1G60190
AT1G22640	AT1G69260
AT1G22640	AT1G69480
AT1G22640	AT1G80110
AT1G22640	AT2G21180
AT1G22640	AT2G30140
AT1G22640	AT3G06760
AT1G22640	AT3G19580
AT1G22640	AT3G61630
AT1G22640	AT4G01870
AT1G22640	AT4G02280
AT1G22640	AT4G05020
AT1G22640	AT5G01820
AT1G22640	AT5G04340
AT1G22640	AT5G06760
AT1G22640	AT5G13330
AT1G22640	AT5G17650
AT1G22640	AT5G17850
AT1G22640	AT5G57050
AT1G22640	AT5G61820
AT1G22640	AT5G62480
AT1G22640	AT5G63790
AT1G22640	AT1G68780
AT1G22640	AT2G47240
AT1G22640	AT3G02450
AT1G22640	AT5G47190
AT1G22640	AT3G25660
AT1G22640	AT1G03630
AT1G22640	AT2G26550
AT1G22640	AT1G70200
AT1G22640	AT5G05740
AT1G22640	AT3G63190
AT1G22640	AT1G63680
AT1G22640	AT2G26910
AT1G22640	AT4G24750
AT1G22640	AT4G39040
AT1G22640	AT5G28500
AT1G22640	AT3G51140
AT1G22640	AT5G22340
AT1G22640	AT3G55330
AT1G22640	AT1G20020
AT1G22640	AT3G18680
AT1G22640	AT4G33470
AT1G22640	AT5G16715
AT1G22640	AT3G27160
AT1G22640	AT5G38290
AT1G22640	AT5G55740
AT1G22640	AT4G34830
AT1G22640	AT1G04770
AT1G22640	AT3G06030
AT1G22640	AT3G23580
AT1G22640	AT3G52920
AT1G22640	AT5G55520
AT1G22640	AT3G61610
AT1G22640	AT2G16440
AT1G22640	AT1G01370
AT1G22640	AT4G24790
AT1G22640	AT3G57060
AT1G22640	AT4G26660
AT1G22640	AT1G18370
AT1G22640	AT1G72250
AT1G22640	AT4G35620
AT1G22640	AT1G08560
AT1G22640	AT1G17140
AT1G22640	AT5G60210
AT1G22640	AT5G23940
AT1G22640	AT1G23000
AT1G22640	AT3G51720
AT1G22640	AT5G65120
AT1G22640	AT2G16270
AT1G22640	AT4G30130
AT1G22640	AT3G09730
AT1G22640	AT4G14200
AT1G22640	AT1G75150
AT1G22640	AT5G66230
AT1G22640	AT3G52110
AT1G22640	AT3G27060
AT1G22640	AT1G04020
AT1G22640	AT5G22880
AT1G22640	AT1G51060
AT1G22640	AT2G37470
AT1G22640	AT3G27360
AT1G22640	AT3G20260
AT1G22640	AT1G55200
AT1G22640	AT5G51560
AT1G22640	AT4G36180
AT1G22640	AT1G11580
AT1G22640	AT1G19050
AT1G22640	AT1G74000
AT1G22640	AT2G01830
AT1G22640	AT2G16660
AT1G22640	AT2G37260
AT1G22640	AT3G18170
AT1G22640	AT4G31800
AT1G22640	AT5G05860
AT1G22640	AT2G14750
AT1G22640	AT4G39940
AT1G22640	AT4G04610
AT1G22640	AT1G76790
AT1G22640	AT1G11840
AT1G22640	AT5G52320
AT1G22640	AT5G24760
AT1G22640	AT4G21760
AT1G22640	AT2G44450
AT1G22640	AT1G31710
AT1G22640	AT1G17190
AT1G22640	AT4G04830
AT1G22640	AT3G52870
AT1G22640	AT2G38760
AT1G22640	AT5G65020
AT1G22640	AT4G39320
AT1G22640	AT2G01910
AT1G22640	AT3G16340
AT1G22640	AT5G61810
AT1G22640	AT4G27860
AT1G22640	AT1G58270
AT1G22640	AT5G23820
AT1G22640	AT3G61380
AT1G22640	AT3G06035
AT1G22640	AT2G44230
AT1G22640	AT3G01810
AT1G22640	AT2G29510
AT1G22640	AT1G78570
AT1G22640	AT3G09540
AT1G22640	AT3G05910
AT1G22640	AT1G01120
AT1G22640	AT1G20490
AT1G22640	AT1G06550
AT1G22640	AT5G48880
AT1G22640	AT2G37040
AT1G22640	AT5G13930
AT1G22640	AT2G22930
AT1G22640	AT5G42800
AT1G22640	AT1G06000
AT1G22640	AT5G53760
AT1G22640	AT4G30530
AT1G22640	AT4G29700
AT1G22640	AT3G07320
AT1G22640	AT5G01840
AT1G22640	AT4G36640
AT1G22640	AT3G48350
AT1G22640	AT5G61570
AT1G22640	AT1G78050
