master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT5G53210	AT5G47370	1.22039099595178e-11	8.05458057328175e-11	8.200534312907	AT1G06640,AT1G20490,AT1G31710,AT1G49430,AT1G58270,AT2G01830,AT2G01910,AT3G18170,AT3G26700,AT3G27400,AT4G29700,AT4G30530,AT4G36640,AT5G37770,AT5G52320,AT5G54160,AT5G65020
AT5G53210	AT1G06850	1.45145177566336e-06	4.91260600993753e-06	7.93439121147391	AT1G20490,AT1G31710,AT2G39420,AT2G44230,AT3G48350,AT5G37770,AT5G55180,AT5G61810,AT5G65020
AT5G53210	AT1G01720	7.20202910445721e-08	3.10000383191854e-07	5.43965354923743	AT1G06640,AT1G20490,AT1G26570,AT1G58270,AT1G69610,AT2G16660,AT2G39220,AT3G18170,AT3G61380,AT4G30530,AT5G05860,AT5G52320,AT5G55180,AT5G61570,AT5G61810
AT5G53210	AT2G36270	5.8326905907229e-05	0.000155016474760152	4.56542351453856	AT1G11840,AT1G58270,AT1G59970,AT1G69610,AT2G01910,AT2G39220,AT3G18170,AT4G29740,AT4G30530,AT5G55180
AT5G53210	AT5G17800	0.00021368969077024	0.000497771279676559	8.81599023497101	AT1G33260,AT2G44230,AT3G52870,AT5G55180,AT5G61810
AT5G53210	AT4G01120	1	1	0	
AT5G53210	AT5G63790	0.365642109363607	0.452482110337464	2.22316275490573	AT5G55180
AT5G53210	AT5G66700	4.94144019059486e-12	3.4330005534659e-11	7.36001609010459	AT1G31710,AT1G49430,AT1G58270,AT1G59970,AT1G76790,AT2G01830,AT2G01910,AT2G40150,AT2G44230,AT3G01810,AT3G18170,AT3G48350,AT4G22570,AT4G29700,AT4G30530,AT5G52320,AT5G54160,AT5G55180,AT5G65020
AT5G53210	AT5G04340	1	1	0	
AT5G53210	AT2G22430	6.6503345759808e-18	7.31536803357888e-17	6.04795889237796	AT1G11840,AT1G20490,AT1G26570,AT1G31710,AT1G33260,AT1G49430,AT1G58270,AT1G59970,AT1G76790,AT2G01830,AT2G01910,AT2G16660,AT2G29510,AT2G39220,AT2G39420,AT2G40150,AT3G01810,AT3G05910,AT3G07320,AT3G18170,AT3G26700,AT3G48350,AT3G61380,AT4G15210,AT4G29700,AT4G30530,AT5G05860,AT5G52320,AT5G54160,AT5G55180,AT5G55400,AT5G61570,AT5G61810
AT5G53210	AT1G09530	1	1	0	
AT5G53210	AT5G25190	0.005258710617974	0.010517421235948	4.40799511748551	AT2G39220,AT3G26700,AT3G52870,AT4G29740,AT5G55180
AT5G53210	AT5G05410	0.190862438626023	0.252781022394331	2.49428016404058	AT1G11840,AT5G55180
AT5G53210	AT4G11660	1	1	0	
AT5G53210	AT4G04890	0.109440832808373	0.150481145111513	3.5263960939884	AT1G58270,AT4G22570
AT5G39610	AT4G04890	0.0153980792533196	0.0267440323873446	10.2265486725664	AT1G01120,AT1G58270
AT5G39610	AT1G69490	9.54831853919403e-05	0.000234853052268375	6.39159292035398	AT1G01120,AT1G58270,AT4G17470,AT4G27860,AT4G39940,AT5G52320,AT5G61570
AT5G39610	AT5G60850	1.39189379853342e-05	4.14428529488146e-05	8.52212389380531	AT3G16340,AT4G21760,AT4G39940,AT5G13930,AT5G52320,AT5G58670,AT5G61570
AT5G39610	AT2G01570	0.0575406423350572	0.0859852617535194	17.0442477876106	AT4G29700
AT5G39610	AT5G04340	1	1	0	
AT5G04340	AT1G77450	1	1	0	
AT5G04340	AT1G01720	1	1	0	
AT4G36740	AT5G39610	1.35009830094098e-12	1.04831162190711e-11	11.4476291110818	AT1G01120,AT1G49430,AT1G58270,AT2G37260,AT2G44230,AT3G16340,AT4G04830,AT4G13410,AT4G17470,AT4G21760,AT4G29700,AT4G39940,AT5G13930,AT5G52320,AT5G61570
AT4G36740	AT4G04890	3.4256054853309e-07	1.31702890503984e-06	7.98949115044248	AT1G01120,AT1G58270,AT2G37040,AT2G46650,AT3G06020,AT4G22570,AT4G29690,AT4G31800,AT5G19260,AT5G53760
AT4G36740	AT5G60850	1.20372689099092e-24	2.92318027715897e-23	7.41329736487153	AT1G11580,AT1G19050,AT1G19640,AT1G19940,AT1G26570,AT2G01830,AT2G01910,AT2G04032,AT2G38760,AT2G39420,AT2G40150,AT2G46650,AT3G01810,AT3G02250,AT3G03190,AT3G07320,AT3G14350,AT3G16340,AT3G27400,AT3G48350,AT3G52870,AT3G54990,AT4G04610,AT4G10390,AT4G15210,AT4G21760,AT4G22570,AT4G29690,AT4G34160,AT4G39940,AT5G01840,AT5G13930,AT5G15470,AT5G19260,AT5G48850,AT5G52320,AT5G53760,AT5G54160,AT5G61570
AT4G36740	AT2G01570	0.073475503345048	0.106190873447588	4.44632550981147	AT4G29700,AT4G31800
AT4G36740	AT5G47370	4.74851317235406e-24	8.95433912501051e-23	8.10915753771783	AT1G01120,AT1G17190,AT1G19940,AT1G20490,AT1G31710,AT1G49430,AT1G52400,AT1G58270,AT2G01830,AT2G01910,AT2G04032,AT2G22930,AT2G37040,AT2G37260,AT3G02250,AT3G06020,AT3G18170,AT3G26700,AT3G27400,AT3G54990,AT4G04610,AT4G10390,AT4G29700,AT4G30530,AT4G36640,AT4G37410,AT4G39940,AT5G01840,AT5G15470,AT5G19110,AT5G24760,AT5G37770,AT5G38020,AT5G52320,AT5G54160,AT5G65020
AT4G36740	AT1G22640	0.00078512713938811	0.00174668734380726	6.72799254774103	AT2G22930,AT2G38760,AT4G30530,AT5G54160,AT5G55180
AT4G36740	AT1G69490	1.66503736535627e-06	5.5407966107654e-06	4.96063928146876	AT1G01120,AT1G16530,AT1G58270,AT2G22930,AT2G37040,AT4G17470,AT4G22570,AT4G30530,AT4G39940,AT5G15470,AT5G37770,AT5G52320,AT5G61570
AT4G36740	AT2G36270	2.61372737632147e-06	8.48390197560084e-06	4.4188790560472	AT1G01120,AT1G58270,AT1G59970,AT2G01910,AT2G37260,AT2G38760,AT2G39220,AT3G18170,AT4G30530,AT4G34160,AT4G39940,AT5G13930,AT5G48850,AT5G55180
AT4G36740	AT5G17800	2.58896047599221e-05	7.37574351433752e-05	7.78106964217006	AT1G52400,AT2G37040,AT2G44230,AT3G52870,AT4G02850,AT5G15470,AT5G55180
AT4G36740	AT2G22540	1.32830297962014e-23	2.28699121708511e-22	9.07193833856694	AT1G01120,AT1G17190,AT1G19640,AT1G19940,AT1G26570,AT1G31710,AT1G49430,AT1G76790,AT2G01830,AT2G04032,AT2G22930,AT2G37040,AT2G37260,AT2G39220,AT3G01810,AT3G02250,AT3G16340,AT3G27400,AT3G54990,AT4G04610,AT4G04830,AT4G15210,AT4G22570,AT4G29690,AT4G30530,AT4G34160,AT5G13930,AT5G19260,AT5G48850,AT5G52320,AT5G53760,AT5G55180,AT5G61570
AT4G36740	AT4G34000	0.0325743858524124	0.0515978271902212	4.26106194690265	AT4G30530,AT5G13930,AT5G55180
AT4G36740	AT5G66700	1.58149469801694e-28	6.26271900414708e-27	7.32794092779437	AT1G01120,AT1G16530,AT1G17190,AT1G19640,AT1G31710,AT1G49430,AT1G52400,AT1G58270,AT1G59970,AT1G76790,AT2G01830,AT2G01910,AT2G04032,AT2G37040,AT2G38760,AT2G40150,AT2G44230,AT3G01810,AT3G02250,AT3G06020,AT3G14350,AT3G16340,AT3G18170,AT3G48350,AT3G54990,AT4G04610,AT4G04830,AT4G10390,AT4G22570,AT4G29700,AT4G30530,AT4G34160,AT4G37410,AT4G39940,AT5G01840,AT5G09870,AT5G15470,AT5G19110,AT5G24760,AT5G38020,AT5G52320,AT5G53760,AT5G54160,AT5G55180,AT5G65020
AT4G36740	AT2G43060	0.0387347254329312	0.0596846352974349	25.5663716814159	AT1G49430
AT4G36740	AT2G22430	5.75690117301377e-25	1.51982190967564e-23	6.28447125129777	AT1G01120,AT1G03457,AT1G17190,AT1G20490,AT1G26570,AT1G31710,AT1G49430,AT1G52400,AT1G58270,AT1G59970,AT1G76790,AT2G01830,AT2G01910,AT2G22930,AT2G38760,AT2G39220,AT2G39420,AT2G40150,AT3G01810,AT3G07320,AT3G14350,AT3G16340,AT3G18170,AT3G26700,AT3G48350,AT3G54990,AT4G04830,AT4G15210,AT4G17470,AT4G21760,AT4G29690,AT4G29700,AT4G30530,AT4G31800,AT4G39940,AT5G01840,AT5G07460,AT5G15470,AT5G23820,AT5G52320,AT5G53760,AT5G54160,AT5G55180,AT5G61570
AT4G36740	AT1G09530	1	1	0	
AT4G36740	AT5G25190	0.0022901070646786	0.00478014119497524	3.8077574844662	AT2G39220,AT3G26700,AT3G52870,AT4G39940,AT5G01840,AT5G19110,AT5G55180
AT4G36740	AT4G14770	3.48117387094453e-11	2.18816643316513e-10	6.60899404009391	AT1G16530,AT1G17190,AT1G31710,AT1G49430,AT1G58270,AT2G01830,AT2G04032,AT2G38760,AT2G39220,AT3G01810,AT3G02250,AT3G52870,AT4G10390,AT4G22570,AT4G34160,AT5G01840,AT5G19110,AT5G38020,AT5G52320
AT4G36740	AT4G11660	0.0679298025066921	0.0985355377020149	4.6484312148029	AT3G02250,AT4G29690
AT4G36740	AT1G44830	5.69504685622451e-09	2.88437007478418e-08	10.2265486725664	AT1G31710,AT1G59970,AT2G01910,AT2G39220,AT3G02250,AT3G07320,AT4G37410,AT5G01840,AT5G09870,AT5G19110,AT5G55180
AT4G36740	AT1G36060	0.000921624865678319	0.00201637263430174	8.89265101962293	AT3G07320,AT4G31800,AT5G01840,AT5G61570
AT4G36740	AT5G53210	3.9893193501333e-21	6.31908185061115e-20	7.63520602250431	AT1G19050,AT1G20490,AT1G26570,AT1G31710,AT1G49430,AT1G58270,AT1G59970,AT1G76790,AT2G01830,AT2G01910,AT2G39220,AT2G39420,AT2G40150,AT2G44230,AT3G01810,AT3G07320,AT3G18170,AT3G26700,AT3G27400,AT3G48350,AT3G52870,AT4G15210,AT4G22570,AT4G29700,AT4G30530,AT4G36640,AT5G37770,AT5G48880,AT5G52320,AT5G54160,AT5G55180,AT5G61570,AT5G65020
